replicate	ancient_sample	true_T	map_T	mean_T	ci95_lower_T	ci95_upper_T	contains_true_95	error	abs_error	min_ne_to_T	geomean_ne_to_T	sd_log_ne_to_T	global_min_ne	global_log_ne_range	realised_epsilon
13	ancient_04	4633.330381807094	4240.0	4222.900521640397	3822.1189346652945	4637.378944593404	1	-393.33038180709445	393.33038180709445	8667.314360398788	24377.49124205877	0.8565533758524289	5834.560387608353	3.20983717795656	0.010145405025478827
13	ancient_05	4696.0272160341365	6560.0	6515.230227592312	6080.727735484579	6916.274076329326	0	1863.9727839658635	1863.9727839658635	8667.314360398788	24596.033849131105	0.8542685910946334	5834.560387608353	3.20983717795656	0.010145405025478827
13	ancient_06	5237.115191479071	5220.0	5232.226507321299	4810.271738831256	5680.346878361905	1	-17.115191479070745	17.115191479070745	8667.314360398788	26330.546822932083	0.8334733500782238	5834.560387608353	3.20983717795656	0.010145405025478827
13	ancient_07	5468.155399852861	5380.0	5384.2982364166955	4949.943905605896	5819.264614336343	1	-88.15539985286068	88.15539985286068	8667.314360398788	26996.797790202527	0.8243060971532898	5834.560387608353	3.20983717795656	0.010145405025478827
13	ancient_08	6430.835836830832	6000.0	6038.46151504844	5596.454226540701	6467.4374831975565	1	-430.8358368308318	430.8358368308318	8667.314360398788	29385.789682064194	0.7865133550248822	5834.560387608353	3.20983717795656	0.010145405025478827
13	ancient_09	7682.349234573944	8400.0	8420.089249635037	7734.081433409957	9126.862236789217	0	717.6507654260558	717.6507654260558	8667.314360398788	32083.253816636672	0.7487274402341346	5834.560387608353	3.20983717795656	0.010145405025478827
13	ancient_10	8219.758137756893	7800.0	7923.861412012205	7272.518532925625	8691.643339637378	1	-419.7581377568931	419.7581377568931	8667.314360398788	33774.87444041361	0.7494553801022774	5834.560387608353	3.20983717795656	0.010145405025478827
14	ancient_01	2099.063325955336	1960.0	1961.0946669853151	1868.113367580811	2051.2745823121677	0	-139.06332595533604	139.06332595533604	11642.531992605285	46585.14443717466	1.084956845935929	5594.822976102854	3.154654123364786	0.010055309183317554
14	ancient_02	2245.3330757586655	2280.0	2228.5918028476185	2084.961406813983	2368.3130351632276	1	34.66692424133453	34.66692424133453	11642.531992605285	42561.58475827019	1.103422656086994	5594.822976102854	3.154654123364786	0.010055309183317554
14	ancient_03	3241.755591243275	3480.0	3489.7629459609484	3238.164240498547	3776.5216485938195	1	238.24440875672508	238.24440875672508	11642.531992605285	29246.37783379822	1.0866467058652807	5594.822976102854	3.154654123364786	0.010055309183317554
14	ancient_04	6114.677704186061	6020.0	6037.119980478977	5794.651248666025	6290.504216722813	1	-94.67770418606142	94.67770418606142	11642.531992605285	29620.195054006235	0.7913249224463896	5594.822976102854	3.154654123364786	0.010055309183317554
14	ancient_05	6347.123651356369	6220.0	6248.5805234329355	6017.894662976544	6530.498060703674	1	-127.12365135636901	127.12365135636901	11642.531992605285	29635.745029436002	0.7767043868309605	5594.822976102854	3.154654123364786	0.010055309183317554
14	ancient_06	6900.48005575391	7060.0	7064.865555069089	6830.567405650692	7293.327427311796	1	159.51994424608984	159.51994424608984	11642.531992605285	29668.574307632138	0.7449207762053487	5594.822976102854	3.154654123364786	0.010055309183317554
14	ancient_07	7115.2089669016905	6880.0	6873.140867557902	6620.777855195275	7109.626202090349	0	-235.20896690169047	235.20896690169047	11642.531992605285	29679.946909366397	0.7335974523628416	5594.822976102854	3.154654123364786	0.010055309183317554
14	ancient_08	7801.728507371836	7420.0	7661.166465195991	7236.8244824932935	8376.61105414388	1	-381.7285073718358	381.7285073718358	11642.531992605285	31461.049320491937	0.7570490381959197	5594.822976102854	3.154654123364786	0.010055309183317554
14	ancient_09	8863.215673481911	8880.0	8890.333193867913	7868.5993274641805	9827.061973129694	1	16.784326518089074	16.784326518089074	11642.531992605285	37327.9227265507	0.8481617270437251	5594.822976102854	3.154654123364786	0.010055309183317554
14	ancient_10	9385.032189913585	10000.0	9650.140310914487	8961.875817294664	9987.132628970065	1	614.9678100864148	614.9678100864148	11642.531992605285	40029.56660324528	0.8731066914652418	5594.822976102854	3.154654123364786	0.010055309183317554
15	ancient_01	1045.560237472658	0.0	51.967698817301184	1.801462805248026	162.7111709462961	0	-1045.560237472658	1045.560237472658	33041.737601363886	70481.53786418871	0.3572598234122321	8074.626631702988	2.7352786693089612	0.009730334286069342
15	ancient_02	2071.1818685339267	2360.0	2356.095850242906	2275.9140930513977	2435.784002085183	0	288.8181314660733	288.8181314660733	8074.626631702988	33964.240090265455	1.1026349679853138	8074.626631702988	2.7352786693089612	0.009730334286069342
15	ancient_03	2313.74053626197	2320.0	2316.9473494800272	2251.8124050999963	2388.0427829104224	1	6.259463738029808	6.259463738029808	8074.626631702988	29215.68202069851	1.1322623627417117	8074.626631702988	2.7352786693089612	0.009730334286069342
15	ancient_04	2556.0163910601273	2280.0	2288.485782362323	2222.10957068269	2359.405579232562	0	-276.01639106012726	276.01639106012726	8074.626631702988	25862.968798244277	1.141224979401125	8074.626631702988	2.7352786693089612	0.009730334286069342
15	ancient_05	3796.1348891130397	5860.0	5943.991277045835	4803.732954578706	7091.01707899705	0	2063.8651108869603	2063.8651108869603	8074.626631702988	27917.42398515023	1.2246234279520343	8074.626631702988	2.7352786693089612	0.009730334286069342
15	ancient_06	5346.79161477925	6100.0	6124.480547784908	5100.513538389209	7149.398853166855	1	753.2083852207497	753.2083852207497	8074.626631702988	43066.874110792574	1.2348360394329359	8074.626631702988	2.7352786693089612	0.009730334286069342
15	ancient_07	6749.7516739693865	7240.0	7188.56757289713	6141.190865160234	8211.971662503245	1	490.2483260306135	490.2483260306135	8074.626631702988	53696.025090015646	1.1803893420227063	8074.626631702988	2.7352786693089612	0.009730334286069342
15	ancient_08	8099.9406942023015	7420.0	7418.263285609235	6255.224421570875	8626.484837025111	1	-679.9406942023015	679.9406942023015	8074.626631702988	60429.67074938808	1.1110606483088736	8074.626631702988	2.7352786693089612	0.009730334286069342
15	ancient_09	8112.098727966156	9100.0	9153.884756406447	8328.418174476523	9907.809400660171	0	987.9012720338442	987.9012720338442	8074.626631702988	60468.27907101991	1.1103501206049728	8074.626631702988	2.7352786693089612	0.009730334286069342
15	ancient_10	8621.6730966995	9160.0	9125.500947382538	8191.67855206461	9887.866602683509	1	538.3269033004999	538.3269033004999	8074.626631702988	62008.300190639304	1.0817016086483355	8074.626631702988	2.7352786693089612	0.009730334286069342
16	ancient_01	1481.685087867921	3140.0	2814.574634977126	2016.4171035267134	3300.000676186297	0	1658.314912132079	1658.314912132079	5563.168442219695	55202.4144897341	1.3019108671084778	5563.168442219695	3.2431432111495315	0.009965234320678626
16	ancient_02	2030.9159140917975	2100.0	2105.3871454796626	1368.5152797366727	2740.4576639828306	1	69.0840859082025	69.0840859082025	5563.168442219695	63582.496464510485	1.1359922987564899	5563.168442219695	3.2431432111495315	0.009965234320678626
16	ancient_03	2850.8652368481557	3220.0	3010.2806507134565	2335.4024873523317	3478.6404971121447	1	369.13476315184425	369.13476315184425	5563.168442219695	70951.65710348307	0.9742197471823426	5563.168442219695	3.2431432111495315	0.009965234320678626
16	ancient_04	2881.7666957597544	3380.0	3417.7303484531367	3015.034543810067	3727.9865028287986	0	498.2333042402456	498.2333042402456	5563.168442219695	71158.60957979428	0.9693860932550291	5563.168442219695	3.2431432111495315	0.009965234320678626
16	ancient_05	4987.9775075188945	5300.0	5288.383517474611	5050.861550348135	5516.006763253808	0	312.0224924811055	312.0224924811055	5563.168442219695	49512.53957169555	0.897430644662632	5563.168442219695	3.2431432111495315	0.009965234320678626
16	ancient_06	5798.07396271164	6340.0	6272.028491344977	5918.666025176307	6589.027879708744	0	541.92603728836	541.92603728836	5563.168442219695	45091.15721049837	0.86413508965311	5563.168442219695	3.2431432111495315	0.009965234320678626
16	ancient_07	6375.120485448297	6080.0	6108.316342180747	5830.151958835407	6394.4815248985105	1	-295.1204854482967	295.1204854482967	5563.168442219695	42800.67549225234	0.8405038452254207	5563.168442219695	3.2431432111495315	0.009965234320678626
16	ancient_08	7027.687720350911	7360.0	7318.2388390026335	6940.532974090746	7673.359123902615	1	332.31227964908885	332.31227964908885	5563.168442219695	40768.675034048916	0.814838033474019	5563.168442219695	3.2431432111495315	0.009965234320678626
16	ancient_09	8720.746077676806	8960.0	8949.840378142242	8570.70588516432	9333.757564345351	1	239.25392232319427	239.25392232319427	5563.168442219695	38172.99021662267	0.7445900285579607	5563.168442219695	3.2431432111495315	0.009965234320678626
16	ancient_10	8826.076560036574	9760.0	9692.590780337736	9202.202807279265	9981.611701431408	0	933.9234399634261	933.9234399634261	5563.168442219695	38072.676839580585	0.7405208838135324	5563.168442219695	3.2431432111495315	0.009965234320678626
17	ancient_01	447.2614085711679	540.0	602.8486800029383	491.8332222543695	829.668960284177	0	92.73859142883208	92.73859142883208	6837.578686934069	8377.325563155042	0.15196611070342134	5823.0265269089305	3.1045273532167545	0.009976901674628589
17	ancient_02	1661.9578310012605	1140.0	1131.2044921790243	732.4422376600656	1580.809144586005	0	-521.9578310012605	521.9578310012605	6837.578686934069	32010.76464316395	0.9585792274893041	5823.0265269089305	3.1045273532167545	0.009976901674628589
17	ancient_03	2287.975942877275	2100.0	2114.1123626710482	1585.3084784541404	2575.999249784048	1	-187.97594287727497	187.97594287727497	6837.578686934069	37584.04603616903	0.8578192122510458	5823.0265269089305	3.1045273532167545	0.009976901674628589
17	ancient_04	3274.6041489110044	3140.0	3010.28764856837	2696.041238994786	3184.5154217794548	0	-134.60414891100436	134.60414891100436	5889.243514055438	39518.651017451564	0.823372179838093	5823.0265269089305	3.1045273532167545	0.009976901674628589
17	ancient_05	4511.949244912757	4320.0	4327.839752757297	4277.43234730292	4379.3132063699495	0	-191.94924491275742	191.94924491275742	5889.243514055438	23446.520133458853	1.1014931270356103	5823.0265269089305	3.1045273532167545	0.009976901674628589
17	ancient_06	5341.607843385707	5060.0	5073.024721281611	4992.133803811084	5158.377844674905	0	-281.6078433857074	281.6078433857074	5889.243514055438	18918.35865292747	1.1292768295888393	5823.0265269089305	3.1045273532167545	0.009976901674628589
17	ancient_07	6241.518290861112	6160.0	6157.614579085741	6084.696882018188	6235.810602430935	0	-81.51829086111229	81.51829086111229	5889.243514055438	15988.543442756689	1.1222503146100884	5823.0265269089305	3.1045273532167545	0.009976901674628589
17	ancient_08	7103.45456771172	6900.0	6900.525815294295	6806.6323787332985	6990.938781457905	0	-203.4545677117203	203.4545677117203	5889.243514055438	14163.727451677978	1.1013507786486991	5823.0265269089305	3.1045273532167545	0.009976901674628589
17	ancient_09	7435.668111090004	7380.0	7383.924621153941	7303.941212678222	7468.047168990833	1	-55.66811109000355	55.66811109000355	5889.243514055438	13619.144485587101	1.09162707801804	5823.0265269089305	3.1045273532167545	0.009976901674628589
17	ancient_10	9890.510401635984	10000.0	9670.994208289192	9023.61068597725	9988.350010475553	1	109.48959836401627	109.48959836401627	5889.243514055438	20319.143836707786	1.1917020386708481	5823.0265269089305	3.1045273532167545	0.009976901674628589
18	ancient_01	1462.0554185621315	1240.0	1222.6943026633253	900.6099378780731	1506.361531061058	1	-222.05541856213154	222.05541856213154	14591.88129165291	37612.00932890046	0.5365676458316273	7663.094134524799	2.597960614859822	0.009877042357362
18	ancient_02	2246.2019125942634	2380.0	2365.22350519584	2151.7496445335664	2576.5342549162515	1	133.79808740573662	133.79808740573662	14591.88129165291	35097.97991058335	0.4430811344149547	7663.094134524799	2.597960614859822	0.009877042357362
18	ancient_03	2384.477339080967	2900.0	2830.7641069895935	2520.287842053144	3109.4068531348194	0	515.5226609190331	515.5226609190331	14591.88129165291	34836.428690172244	0.431097602139735	7663.094134524799	2.597960614859822	0.009877042357362
18	ancient_04	3164.4853896174686	3040.0	3240.1327536023755	2879.984227866409	3758.849233825102	1	-124.48538961746863	124.48538961746863	14591.88129165291	33834.361868928856	0.3787789271136083	7663.094134524799	2.597960614859822	0.009877042357362
18	ancient_05	4380.048388929005	4040.0	4090.3196769757665	3398.4888685716824	4829.23944338022	1	-340.04838892900534	340.04838892900534	14591.88129165291	44678.8514457985	0.5521632217355289	7663.094134524799	2.597960614859822	0.009877042357362
18	ancient_06	4469.738386664628	5200.0	5237.189313057272	4523.072187753937	6052.9541724045885	0	730.2616133353722	730.2616133353722	14591.88129165291	45332.47599178647	0.5559381605942156	7663.094134524799	2.597960614859822	0.009877042357362
18	ancient_07	4886.449025605959	6240.0	6222.521327211758	5432.409217365904	7112.46537626034	0	1353.550974394041	1353.550974394041	14591.88129165291	48159.012723796965	0.5674073522881211	7663.094134524799	2.597960614859822	0.009877042357362
18	ancient_08	5588.16250038049	4460.0	4439.623535890299	3764.959813329904	5158.941143382318	0	-1128.1625003804902	1128.1625003804902	14591.88129165291	52246.640073856295	0.5724858632994896	7663.094134524799	2.597960614859822	0.009877042357362
18	ancient_09	7135.92043128462	7880.0	7876.399059439865	7522.870070156462	8203.294999462458	0	744.0795687153804	744.0795687153804	14591.88129165291	59087.66825720918	0.5579595355923246	7663.094134524799	2.597960614859822	0.009877042357362
18	ancient_10	9108.9708978098	9360.0	9346.696223568119	9073.241471495181	9603.758118661739	1	251.0291021901994	251.0291021901994	14591.88129165291	52718.46334421704	0.5804872245520879	7663.094134524799	2.597960614859822	0.009877042357362
19	ancient_01	388.4902858439476	360.0	355.67847801508645	245.9654835609504	493.5288772643592	1	-28.490285843947618	28.490285843947618	32931.89500493675	49641.849022253016	0.3313751326229282	6661.806649882857	3.060159394125156	0.009946703024293506
19	ancient_02	569.0183223900391	580.0	418.8880016707312	138.1610222537903	589.098053314472	1	10.981677609960911	10.981677609960911	6661.806649882857	42771.85208266751	0.38932704748367875	6661.806649882857	3.060159394125156	0.009946703024293506
19	ancient_03	2743.053902525797	4380.0	4448.552109377258	3768.3966388813396	5160.197814117274	0	1636.9460974742028	1636.9460974742028	6661.806649882857	44439.04732091052	1.2634541697479302	6661.806649882857	3.060159394125156	0.009946703024293506
19	ancient_04	3030.529287516208	4600.0	4642.08787102974	3810.533680077427	5470.734981791699	0	1569.4707124837919	1569.4707124837919	6661.806649882857	49068.689729658596	1.2404048039336912	6661.806649882857	3.060159394125156	0.009946703024293506
