replicate	true_T	stratum	sites	mean_width	mean_d0	mean_mutation_age	carried_fraction	map_T_exact	map_T_edge	mean_T_exact	mean_T_edge	ci95_width_exact	ci95_width_edge
4	4574.385947143199	30k-100k	22370	58822.08497190703	6.604291461779169	55105.698466051406	0.24550737594993294	3700.0	5000.0	3703.326706156283	4997.599390869323	1559.7499394706815	2448.1599625940694
4	4574.385947143199	100k-300k	21993	184249.2913267427	10.11480925749102	135779.4513392487	0.38216705315327604	4500.0	6950.0	4506.966580520958	6992.703761071393	1798.0234546694014	2592.2134333971635
4	4574.385947143199	300k-inf	345	300000.0	1.0	152002.75146018268	0.1391304347826087	10800.0	11950.0	10698.439570276521	13127.46850816942	9264.67942579502	15757.651971959305
4	4574.385947143199	all	73238	79948.72941584855	6.2766460034408365	64027.887421092564	0.22253474972009066	4500.0	4950.0	4515.531148211647	4944.359449513671	487.6922512116598	576.829307107354
5	6305.238944828257	0k-3k	2493	1871.272727712358	1.9001203369434416	3622.8999088799424	0.01684717208182912	4800.0	4800.0	4795.343302711299	4771.33806045351	2841.626156085477	2892.8532234222253
5	6305.238944828257	3k-10k	9096	6488.446214288572	2.4499780123131045	8100.217068721453	0.038808267370272646	6100.0	5900.0	6091.124031021045	5888.694282266946	930.3350785634275	1104.197245207607
5	6305.238944828257	10k-30k	16879	18808.123708153846	3.712779193080159	19943.512541135802	0.11161798684756206	5700.0	5500.0	5675.534625599974	5498.2323575103865	917.5310240120161	1316.1451936837866
5	6305.238944828257	30k-100k	22569	58369.47757756181	6.636847002525588	55231.83126778317	0.23957641012007622	5750.0	8500.0	5730.096479007754	8473.172970238391	1420.582778318494	2549.4994428631417
5	6305.238944828257	100k-300k	22427	183836.4645558085	9.977437909662461	135289.19665623497	0.3728987381281491	4950.0	5850.0	4945.180651369334	5878.481237058393	2021.4759049629283	2513.9395735754997
5	6305.238944828257	300k-inf	321	300000.0	1.0	147417.57833463562	0.0529595015576324	0.0	0.0	1167.236739019937	1198.1725809186269	3842.1354486347186	4002.730374860846
5	6305.238944828257	all	73785	80201.76783609668	6.282604865487565	64339.86674865023	0.2177407332113573	5750.0	5850.0	5714.968758895669	5864.266375691313	594.0860668177693	734.241708880465
6	3590.973940471097	0k-3k	2517	1843.804259602942	1.920937624155741	3675.9777946886634	0.01986491855383393	3350.0	3200.0	3241.1978170335688	3101.820172026263	1764.2941554814474	1750.7942413155224
6	3590.973940471097	3k-10k	8865	6467.2429412914125	2.481895093062606	7945.9942573536855	0.04952058657642414	3300.0	3300.0	3279.6789821939283	3296.0835599028596	651.3722670996995	845.5913876681752
6	3590.973940471097	10k-30k	16526	18963.118868451536	3.7341159385211182	20309.369564067645	0.11878252450683771	3550.0	3750.0	3495.970538169067	3716.747678237008	723.4640168557762	1387.7149241199795
6	3590.973940471097	30k-100k	22889	58779.99379385627	6.645069684127747	55588.55621690082	0.24269299663593866	3300.0	5200.0	3293.1991523773227	5197.871808668419	1242.1008727358821	2284.64618929589
6	3590.973940471097	100k-300k	22636	182418.94878822475	9.90687400600813	133618.76871386275	0.38186958826647815	3500.0	5450.0	3530.519948314887	5498.493430678894	1716.7840619947397	2354.607065939418
6	3590.973940471097	300k-inf	308	300000.0	1.0	149927.6069508378	0.03896103896103896	0.0	0.0	853.9082804224801	854.1947546885754	3006.954298251238	3022.303128627287
6	3590.973940471097	all	73741	80584.85875067914	6.308647834990032	64529.433170325225	0.22596655863088377	3400.0	3650.0	3366.3888418222723	3622.281392163409	442.40417492337565	550.5886827061877
7	5526.5449055494155	0k-3k	2466	1883.4618906862206	1.9355231143552312	3807.4434320574355	0.017437145174371452	5100.0	5100.0	5021.966400890834	5011.0010222546125	2916.6408098922257	2902.709162973348
7	5526.5449055494155	3k-10k	8713	6408.0773877871125	2.4978767359118557	8296.098812846623	0.04108802938138414	5450.0	5600.0	5411.488884956554	5597.390816228963	773.2648660611139	1147.0040774031313
7	5526.5449055494155	10k-30k	16863	18848.064425293698	3.644072822155014	19754.04064983939	0.10733558678764159	5750.0	6150.0	5694.106564828428	6116.057721299074	675.9038300809207	1297.3527935379007
7	5526.5449055494155	30k-100k	22804	58775.40445371886	6.542229433432731	55074.21441865278	0.24013330994562357	5500.0	7450.0	5485.187061849226	7427.023190898742	1298.253663601059	2492.030269068946
7	5526.5449055494155	100k-300k	22462	183675.5854995872	10.132668506811504	136087.77512320076	0.3843379930549372	4550.0	5600.0	4578.33325709854	5618.027852781481	1990.9748470102109	2483.601131165926
7	5526.5449055494155	300k-inf	315	300000.0	1.0	138071.52149339247	0.13968253968253969	10600.0	12050.0	10647.255028466316	13309.738307318361	9864.917625019993	16300.453483786809
7	5526.5449055494155	all	73623	80665.667391444	6.317197071567309	64803.03670902762	0.22226749792863643	5500.0	5950.0	5514.481244965211	5921.219491138784	487.5975587614812	737.1011714726847
8	7115.247700782428	0k-3k	2543	1860.802329394231	1.9264648053480142	3772.8649455533964	0.01533621706645694	7100.0	6950.0	6835.816139413028	6794.841500005604	2674.0197394871966	2979.1339352074674
8	7115.247700782428	3k-10k	9053	6454.31199176103	2.551971722081078	8472.425972796353	0.03788799293052027	7000.0	6950.0	6949.90012072037	6935.982229737924	1066.3868188958504	1254.1060884625822
8	7115.247700782428	10k-30k	17054	18961.68570393915	3.706989562565967	20067.699036962014	0.09704468159962472	7150.0	7600.0	7084.315170624075	7609.544249443574	611.3305933601368	1251.9234867924015
8	7115.247700782428	30k-100k	22700	58368.9939741789	6.540352422907489	55237.55869767137	0.23215859030837005	6600.0	9200.0	6563.82902786411	9208.026240902334	1327.6676416291539	2530.01160988652
8	7115.247700782428	100k-300k	22720	183377.36502468694	10.07781690140845	135254.70557510646	0.375	6250.0	8450.0	6202.170748391423	8468.177125395794	1712.0918628292775	2790.0906045638585
8	7115.247700782428	300k-inf	401	300000.0	1.0	150445.6484642393	0.0798004987531172	2100.0	1750.0	2878.9618887090814	2716.5157352812903	6862.534284066758	6808.407204583122
